model,curve,x,y
Histogram Gradient Boosting (unweighted),PR,0.5681818181818182,0.27932960893854747
Histogram Gradient Boosting (unweighted),PR,0.5681818181818182,0.2808988764044944
Histogram Gradient Boosting (unweighted),PR,0.5681818181818182,0.2824858757062147
Histogram Gradient Boosting (unweighted),PR,0.5568181818181818,0.2784090909090909
Histogram Gradient Boosting (unweighted),PR,0.5568181818181818,0.28
Histogram Gradient Boosting (unweighted),PR,0.5568181818181818,0.28160919540229884
Histogram Gradient Boosting (unweighted),PR,0.5454545454545454,0.2774566473988439
Histogram Gradient Boosting (unweighted),PR,0.5454545454545454,0.27906976744186046
Histogram Gradient Boosting (unweighted),PR,0.5340909090909091,0.27485380116959063
Histogram Gradient Boosting (unweighted),PR,0.5227272727272727,0.27058823529411763
Histogram Gradient Boosting (unweighted),PR,0.5227272727272727,0.27218934911242604
Histogram Gradient Boosting (unweighted),PR,0.5113636363636364,0.26785714285714285
Histogram Gradient Boosting (unweighted),PR,0.5,0.2634730538922156
Histogram Gradient Boosting (unweighted),PR,0.5,0.26506024096385544
Histogram Gradient Boosting (unweighted),PR,0.5,0.26666666666666666
Histogram Gradient Boosting (unweighted),PR,0.5,0.2682926829268293
Histogram Gradient Boosting (unweighted),PR,0.5,0.26993865030674846
Histogram Gradient Boosting (unweighted),PR,0.5,0.2716049382716049
Histogram Gradient Boosting (unweighted),PR,0.5,0.2732919254658385
Histogram Gradient Boosting (unweighted),PR,0.5,0.275
Histogram Gradient Boosting (unweighted),PR,0.5,0.27672955974842767
Histogram Gradient Boosting (unweighted),PR,0.5,0.27848101265822783
Histogram Gradient Boosting (unweighted),PR,0.5,0.2802547770700637
Histogram Gradient Boosting (unweighted),PR,0.5,0.28205128205128205
Histogram Gradient Boosting (unweighted),PR,0.48863636363636365,0.27741935483870966
Histogram Gradient Boosting (unweighted),PR,0.48863636363636365,0.2792207792207792
Histogram Gradient Boosting (unweighted),PR,0.48863636363636365,0.28104575163398693
Histogram Gradient Boosting (unweighted),PR,0.4772727272727273,0.27631578947368424
Histogram Gradient Boosting (unweighted),PR,0.4772727272727273,0.2781456953642384
Histogram Gradient Boosting (unweighted),PR,0.4772727272727273,0.28
Histogram Gradient Boosting (unweighted),PR,0.4772727272727273,0.28187919463087246
Histogram Gradient Boosting (unweighted),PR,0.4772727272727273,0.28378378378378377
Histogram Gradient Boosting (unweighted),PR,0.4772727272727273,0.2857142857142857
Histogram Gradient Boosting (unweighted),PR,0.4772727272727273,0.2876712328767123
Histogram Gradient Boosting (unweighted),PR,0.4772727272727273,0.2896551724137931
Histogram Gradient Boosting (unweighted),PR,0.4772727272727273,0.2916666666666667
Histogram Gradient Boosting (unweighted),PR,0.4659090909090909,0.2867132867132867
Histogram Gradient Boosting (unweighted),PR,0.4659090909090909,0.2887323943661972
Histogram Gradient Boosting (unweighted),PR,0.4659090909090909,0.2907801418439716
Histogram Gradient Boosting (unweighted),PR,0.4659090909090909,0.29285714285714287
Histogram Gradient Boosting (unweighted),PR,0.4659090909090909,0.2949640287769784
Histogram Gradient Boosting (unweighted),PR,0.4659090909090909,0.2971014492753623
Histogram Gradient Boosting (unweighted),PR,0.4659090909090909,0.29927007299270075
Histogram Gradient Boosting (unweighted),PR,0.4659090909090909,0.3014705882352941
Histogram Gradient Boosting (unweighted),PR,0.4659090909090909,0.3037037037037037
Histogram Gradient Boosting (unweighted),PR,0.4659090909090909,0.30597014925373134
Histogram Gradient Boosting (unweighted),PR,0.4659090909090909,0.3082706766917293
Histogram Gradient Boosting (unweighted),PR,0.4659090909090909,0.3106060606060606
Histogram Gradient Boosting (unweighted),PR,0.45454545454545453,0.3053435114503817
Histogram Gradient Boosting (unweighted),PR,0.45454545454545453,0.3076923076923077
Histogram Gradient Boosting (unweighted),PR,0.45454545454545453,0.31007751937984496
Histogram Gradient Boosting (unweighted),PR,0.4431818181818182,0.3046875
Histogram Gradient Boosting (unweighted),PR,0.4318181818181818,0.2992125984251969
Histogram Gradient Boosting (unweighted),PR,0.4318181818181818,0.30158730158730157
Histogram Gradient Boosting (unweighted),PR,0.42045454545454547,0.296
Histogram Gradient Boosting (unweighted),PR,0.42045454545454547,0.29838709677419356
Histogram Gradient Boosting (unweighted),PR,0.42045454545454547,0.3008130081300813
Histogram Gradient Boosting (unweighted),PR,0.42045454545454547,0.30327868852459017
Histogram Gradient Boosting (unweighted),PR,0.42045454545454547,0.30578512396694213
Histogram Gradient Boosting (unweighted),PR,0.42045454545454547,0.30833333333333335
Histogram Gradient Boosting (unweighted),PR,0.42045454545454547,0.31092436974789917
Histogram Gradient Boosting (unweighted),PR,0.42045454545454547,0.3135593220338983
Histogram Gradient Boosting (unweighted),PR,0.42045454545454547,0.3162393162393162
Histogram Gradient Boosting (unweighted),PR,0.42045454545454547,0.31896551724137934
Histogram Gradient Boosting (unweighted),PR,0.42045454545454547,0.3217391304347826
Histogram Gradient Boosting (unweighted),PR,0.4090909090909091,0.3157894736842105
Histogram Gradient Boosting (unweighted),PR,0.4090909090909091,0.3185840707964602
Histogram Gradient Boosting (unweighted),PR,0.4090909090909091,0.32142857142857145
Histogram Gradient Boosting (unweighted),PR,0.3977272727272727,0.3153153153153153
Histogram Gradient Boosting (unweighted),PR,0.3977272727272727,0.3181818181818182
Histogram Gradient Boosting (unweighted),PR,0.38636363636363635,0.3119266055045872
Histogram Gradient Boosting (unweighted),PR,0.375,0.3055555555555556
Histogram Gradient Boosting (unweighted),PR,0.375,0.308411214953271
Histogram Gradient Boosting (unweighted),PR,0.36363636363636365,0.3018867924528302
Histogram Gradient Boosting (unweighted),PR,0.36363636363636365,0.3047619047619048
Histogram Gradient Boosting (unweighted),PR,0.36363636363636365,0.3076923076923077
Histogram Gradient Boosting (unweighted),PR,0.36363636363636365,0.3106796116504854
Histogram Gradient Boosting (unweighted),PR,0.3522727272727273,0.30392156862745096
Histogram Gradient Boosting (unweighted),PR,0.3522727272727273,0.3069306930693069
Histogram Gradient Boosting (unweighted),PR,0.3522727272727273,0.31
Histogram Gradient Boosting (unweighted),PR,0.3522727272727273,0.31313131313131315
Histogram Gradient Boosting (unweighted),PR,0.3522727272727273,0.3163265306122449
Histogram Gradient Boosting (unweighted),PR,0.3522727272727273,0.31958762886597936
Histogram Gradient Boosting (unweighted),PR,0.3522727272727273,0.3229166666666667
Histogram Gradient Boosting (unweighted),PR,0.3409090909090909,0.3157894736842105
Histogram Gradient Boosting (unweighted),PR,0.32954545454545453,0.30851063829787234
Histogram Gradient Boosting (unweighted),PR,0.32954545454545453,0.3118279569892473
Histogram Gradient Boosting (unweighted),PR,0.3181818181818182,0.30434782608695654
Histogram Gradient Boosting (unweighted),PR,0.3181818181818182,0.3076923076923077
Histogram Gradient Boosting (unweighted),PR,0.3181818181818182,0.3111111111111111
Histogram Gradient Boosting (unweighted),PR,0.3181818181818182,0.3146067415730337
Histogram Gradient Boosting (unweighted),PR,0.3181818181818182,0.3181818181818182
Histogram Gradient Boosting (unweighted),PR,0.3068181818181818,0.3103448275862069
Histogram Gradient Boosting (unweighted),PR,0.3068181818181818,0.313953488372093
Histogram Gradient Boosting (unweighted),PR,0.3068181818181818,0.3176470588235294
Histogram Gradient Boosting (unweighted),PR,0.3068181818181818,0.32142857142857145
Histogram Gradient Boosting (unweighted),PR,0.29545454545454547,0.3132530120481928
Histogram Gradient Boosting (unweighted),PR,0.29545454545454547,0.3170731707317073
Histogram Gradient Boosting (unweighted),PR,0.2840909090909091,0.30864197530864196
Histogram Gradient Boosting (unweighted),PR,0.2840909090909091,0.3125
Histogram Gradient Boosting (unweighted),PR,0.2840909090909091,0.31645569620253167
Histogram Gradient Boosting (unweighted),PR,0.2840909090909091,0.32051282051282054
Histogram Gradient Boosting (unweighted),PR,0.2840909090909091,0.3246753246753247
Histogram Gradient Boosting (unweighted),PR,0.2840909090909091,0.32894736842105265
Histogram Gradient Boosting (unweighted),PR,0.2727272727272727,0.32
Histogram Gradient Boosting (unweighted),PR,0.26136363636363635,0.3108108108108108
Histogram Gradient Boosting (unweighted),PR,0.25,0.3013698630136986
Histogram Gradient Boosting (unweighted),PR,0.23863636363636365,0.2916666666666667
Histogram Gradient Boosting (unweighted),PR,0.23863636363636365,0.29577464788732394
Histogram Gradient Boosting (unweighted),PR,0.22727272727272727,0.2857142857142857
Histogram Gradient Boosting (unweighted),PR,0.22727272727272727,0.2898550724637681
Histogram Gradient Boosting (unweighted),PR,0.22727272727272727,0.29411764705882354
Histogram Gradient Boosting (unweighted),PR,0.22727272727272727,0.29850746268656714
Histogram Gradient Boosting (unweighted),PR,0.22727272727272727,0.30303030303030304
Histogram Gradient Boosting (unweighted),PR,0.22727272727272727,0.3076923076923077
Histogram Gradient Boosting (unweighted),PR,0.22727272727272727,0.3125
Histogram Gradient Boosting (unweighted),PR,0.22727272727272727,0.31746031746031744
Histogram Gradient Boosting (unweighted),PR,0.2159090909090909,0.3064516129032258
Histogram Gradient Boosting (unweighted),PR,0.2159090909090909,0.3114754098360656
Histogram Gradient Boosting (unweighted),PR,0.2159090909090909,0.31666666666666665
Histogram Gradient Boosting (unweighted),PR,0.2159090909090909,0.3220338983050847
Histogram Gradient Boosting (unweighted),PR,0.2159090909090909,0.3275862068965517
Histogram Gradient Boosting (unweighted),PR,0.2159090909090909,0.3333333333333333
Histogram Gradient Boosting (unweighted),PR,0.2159090909090909,0.3392857142857143
Histogram Gradient Boosting (unweighted),PR,0.20454545454545456,0.32727272727272727
Histogram Gradient Boosting (unweighted),PR,0.20454545454545456,0.3333333333333333
Histogram Gradient Boosting (unweighted),PR,0.19318181818181818,0.32075471698113206
Histogram Gradient Boosting (unweighted),PR,0.18181818181818182,0.3076923076923077
Histogram Gradient Boosting (unweighted),PR,0.18181818181818182,0.3137254901960784
Histogram Gradient Boosting (unweighted),PR,0.18181818181818182,0.32
Histogram Gradient Boosting (unweighted),PR,0.17045454545454544,0.30612244897959184
Histogram Gradient Boosting (unweighted),PR,0.17045454545454544,0.3125
Histogram Gradient Boosting (unweighted),PR,0.1590909090909091,0.2978723404255319
Histogram Gradient Boosting (unweighted),PR,0.1590909090909091,0.30434782608695654
Histogram Gradient Boosting (unweighted),PR,0.1590909090909091,0.3111111111111111
Histogram Gradient Boosting (unweighted),PR,0.14772727272727273,0.29545454545454547
Histogram Gradient Boosting (unweighted),PR,0.14772727272727273,0.3023255813953488
Histogram Gradient Boosting (unweighted),PR,0.13636363636363635,0.2857142857142857
Histogram Gradient Boosting (unweighted),PR,0.13636363636363635,0.2926829268292683
Histogram Gradient Boosting (unweighted),PR,0.13636363636363635,0.3
Histogram Gradient Boosting (unweighted),PR,0.13636363636363635,0.3076923076923077
Histogram Gradient Boosting (unweighted),PR,0.13636363636363635,0.3157894736842105
Histogram Gradient Boosting (unweighted),PR,0.13636363636363635,0.32432432432432434
Histogram Gradient Boosting (unweighted),PR,0.125,0.3055555555555556
Histogram Gradient Boosting (unweighted),PR,0.125,0.3142857142857143
Histogram Gradient Boosting (unweighted),PR,0.125,0.3235294117647059
Histogram Gradient Boosting (unweighted),PR,0.125,0.3333333333333333
Histogram Gradient Boosting (unweighted),PR,0.11363636363636363,0.3125
Histogram Gradient Boosting (unweighted),PR,0.11363636363636363,0.3225806451612903
Histogram Gradient Boosting (unweighted),PR,0.11363636363636363,0.3333333333333333
Histogram Gradient Boosting (unweighted),PR,0.10227272727272728,0.3103448275862069
Histogram Gradient Boosting (unweighted),PR,0.09090909090909091,0.2857142857142857
Histogram Gradient Boosting (unweighted),PR,0.09090909090909091,0.2962962962962963
Histogram Gradient Boosting (unweighted),PR,0.09090909090909091,0.3076923076923077
Histogram Gradient Boosting (unweighted),PR,0.09090909090909091,0.32
Histogram Gradient Boosting (unweighted),PR,0.09090909090909091,0.3333333333333333
Histogram Gradient Boosting (unweighted),PR,0.07954545454545454,0.30434782608695654
Histogram Gradient Boosting (unweighted),PR,0.07954545454545454,0.3181818181818182
Histogram Gradient Boosting (unweighted),PR,0.07954545454545454,0.3333333333333333
Histogram Gradient Boosting (unweighted),PR,0.07954545454545454,0.35
Histogram Gradient Boosting (unweighted),PR,0.06818181818181818,0.3157894736842105
Histogram Gradient Boosting (unweighted),PR,0.06818181818181818,0.3333333333333333
Histogram Gradient Boosting (unweighted),PR,0.06818181818181818,0.35294117647058826
Histogram Gradient Boosting (unweighted),PR,0.056818181818181816,0.3125
Histogram Gradient Boosting (unweighted),PR,0.045454545454545456,0.26666666666666666
Histogram Gradient Boosting (unweighted),PR,0.045454545454545456,0.2857142857142857
Histogram Gradient Boosting (unweighted),PR,0.045454545454545456,0.3076923076923077
Histogram Gradient Boosting (unweighted),PR,0.03409090909090909,0.25
Histogram Gradient Boosting (unweighted),PR,0.03409090909090909,0.2727272727272727
Histogram Gradient Boosting (unweighted),PR,0.03409090909090909,0.3
Histogram Gradient Boosting (unweighted),PR,0.03409090909090909,0.3333333333333333
Histogram Gradient Boosting (unweighted),PR,0.022727272727272728,0.25
Histogram Gradient Boosting (unweighted),PR,0.022727272727272728,0.2857142857142857
Histogram Gradient Boosting (unweighted),PR,0.011363636363636364,0.16666666666666666
Histogram Gradient Boosting (unweighted),PR,0.011363636363636364,0.2
Histogram Gradient Boosting (unweighted),PR,0.0,0.0
Histogram Gradient Boosting (unweighted),PR,0.0,0.0
Histogram Gradient Boosting (unweighted),PR,0.0,0.0
Histogram Gradient Boosting (unweighted),PR,0.0,0.0
Histogram Gradient Boosting (unweighted),PR,0.0,1.0
Logistic Regression (balanced),ROC,0.0,0.0
Logistic Regression (balanced),ROC,0.0,0.011363636363636364
Logistic Regression (balanced),ROC,0.0,0.045454545454545456
Logistic Regression (balanced),ROC,0.003289473684210526,0.045454545454545456
Logistic Regression (balanced),ROC,0.003289473684210526,0.056818181818181816
Logistic Regression (balanced),ROC,0.0043859649122807015,0.056818181818181816
Logistic Regression (balanced),ROC,0.0043859649122807015,0.06818181818181818
Logistic Regression (balanced),ROC,0.006578947368421052,0.06818181818181818
Logistic Regression (balanced),ROC,0.006578947368421052,0.07954545454545454
Logistic Regression (balanced),ROC,0.009868421052631578,0.07954545454545454
Logistic Regression (balanced),ROC,0.009868421052631578,0.10227272727272728
Logistic Regression (balanced),ROC,0.015350877192982455,0.10227272727272728
Logistic Regression (balanced),ROC,0.015350877192982455,0.11363636363636363
Logistic Regression (balanced),ROC,0.017543859649122806,0.11363636363636363
Logistic Regression (balanced),ROC,0.017543859649122806,0.125
Logistic Regression (balanced),ROC,0.019736842105263157,0.125
Logistic Regression (balanced),ROC,0.019736842105263157,0.1590909090909091
Logistic Regression (balanced),ROC,0.025219298245614034,0.1590909090909091
Logistic Regression (balanced),ROC,0.025219298245614034,0.17045454545454544
Logistic Regression (balanced),ROC,0.027412280701754384,0.17045454545454544
Logistic Regression (balanced),ROC,0.027412280701754384,0.18181818181818182
Logistic Regression (balanced),ROC,0.03070175438596491,0.18181818181818182
Logistic Regression (balanced),ROC,0.03070175438596491,0.19318181818181818
Logistic Regression (balanced),ROC,0.03179824561403509,0.19318181818181818
Logistic Regression (balanced),ROC,0.03179824561403509,0.20454545454545456
Logistic Regression (balanced),ROC,0.03618421052631579,0.20454545454545456
Logistic Regression (balanced),ROC,0.03618421052631579,0.2159090909090909
Logistic Regression (balanced),ROC,0.039473684210526314,0.2159090909090909
Logistic Regression (balanced),ROC,0.039473684210526314,0.22727272727272727
Logistic Regression (balanced),ROC,0.043859649122807015,0.22727272727272727
Logistic Regression (balanced),ROC,0.043859649122807015,0.23863636363636365
Logistic Regression (balanced),ROC,0.046052631578947366,0.23863636363636365
Logistic Regression (balanced),ROC,0.046052631578947366,0.25
Logistic Regression (balanced),ROC,0.05043859649122807,0.25
Logistic Regression (balanced),ROC,0.05043859649122807,0.2727272727272727
Logistic Regression (balanced),ROC,0.0537280701754386,0.2727272727272727
Logistic Regression (balanced),ROC,0.0537280701754386,0.29545454545454547
Logistic Regression (balanced),ROC,0.06030701754385965,0.29545454545454547
Logistic Regression (balanced),ROC,0.06030701754385965,0.3068181818181818
Logistic Regression (balanced),ROC,0.06359649122807018,0.3068181818181818
Logistic Regression (balanced),ROC,0.06359649122807018,0.32954545454545453
Logistic Regression (balanced),ROC,0.06907894736842106,0.32954545454545453
Logistic Regression (balanced),ROC,0.06907894736842106,0.3409090909090909
Logistic Regression (balanced),ROC,0.0712719298245614,0.3409090909090909
Logistic Regression (balanced),ROC,0.0712719298245614,0.3522727272727273
Logistic Regression (balanced),ROC,0.07785087719298246,0.3522727272727273
Logistic Regression (balanced),ROC,0.07785087719298246,0.36363636363636365
Logistic Regression (balanced),ROC,0.08223684210526316,0.36363636363636365
Logistic Regression (balanced),ROC,0.08223684210526316,0.375
Logistic Regression (balanced),ROC,0.08442982456140351,0.375
Logistic Regression (balanced),ROC,0.08442982456140351,0.38636363636363635
Logistic Regression (balanced),ROC,0.08552631578947369,0.38636363636363635
Logistic Regression (balanced),ROC,0.08552631578947369,0.3977272727272727
Logistic Regression (balanced),ROC,0.08662280701754387,0.3977272727272727
Logistic Regression (balanced),ROC,0.08662280701754387,0.4090909090909091
Logistic Regression (balanced),ROC,0.08771929824561403,0.4090909090909091
Logistic Regression (balanced),ROC,0.08771929824561403,0.42045454545454547
Logistic Regression (balanced),ROC,0.09320175438596491,0.42045454545454547
Logistic Regression (balanced),ROC,0.09320175438596491,0.4318181818181818
Logistic Regression (balanced),ROC,0.09649122807017543,0.4318181818181818
Logistic Regression (balanced),ROC,0.09649122807017543,0.4431818181818182
Logistic Regression (balanced),ROC,0.09978070175438597,0.4431818181818182
Logistic Regression (balanced),ROC,0.09978070175438597,0.45454545454545453
Logistic Regression (balanced),ROC,0.10307017543859649,0.45454545454545453
Logistic Regression (balanced),ROC,0.10307017543859649,0.4659090909090909
Logistic Regression (balanced),ROC,0.10416666666666667,0.4659090909090909
Logistic Regression (balanced),ROC,0.10416666666666667,0.4772727272727273
Logistic Regression (balanced),ROC,0.12171052631578948,0.4772727272727273
Logistic Regression (balanced),ROC,0.12171052631578948,0.48863636363636365
Logistic Regression (balanced),ROC,0.12280701754385964,0.48863636363636365
Logistic Regression (balanced),ROC,0.12280701754385964,0.5
Logistic Regression (balanced),ROC,0.12938596491228072,0.5
Logistic Regression (balanced),ROC,0.12938596491228072,0.5227272727272727
Logistic Regression (balanced),ROC,0.13925438596491227,0.5227272727272727
Logistic Regression (balanced),ROC,0.13925438596491227,0.5340909090909091
Logistic Regression (balanced),ROC,0.1600877192982456,0.5340909090909091
Logistic Regression (balanced),ROC,0.1600877192982456,0.5454545454545454
Logistic Regression (balanced),ROC,0.16776315789473684,0.5454545454545454
Logistic Regression (balanced),ROC,0.16776315789473684,0.5681818181818182
Logistic Regression (balanced),ROC,0.1875,0.5681818181818182
Logistic Regression (balanced),ROC,0.1875,0.5795454545454546
Logistic Regression (balanced),ROC,0.18859649122807018,0.5795454545454546
Logistic Regression (balanced),ROC,0.18859649122807018,0.5909090909090909
Logistic Regression (balanced),ROC,0.19736842105263158,0.5909090909090909
Logistic Regression (balanced),ROC,0.19736842105263158,0.6022727272727273
Logistic Regression (balanced),ROC,0.2050438596491228,0.6022727272727273
Logistic Regression (balanced),ROC,0.2050438596491228,0.6136363636363636
Logistic Regression (balanced),ROC,0.20614035087719298,0.6136363636363636
Logistic Regression (balanced),ROC,0.20614035087719298,0.625
Logistic Regression (balanced),ROC,0.21052631578947367,0.625
Logistic Regression (balanced),ROC,0.21052631578947367,0.6477272727272727
Logistic Regression (balanced),ROC,0.2236842105263158,0.6477272727272727
Logistic Regression (balanced),ROC,0.2236842105263158,0.6590909090909091
Logistic Regression (balanced),ROC,0.22807017543859648,0.6590909090909091
Logistic Regression (balanced),ROC,0.22807017543859648,0.6704545454545454
Logistic Regression (balanced),ROC,0.24232456140350878,0.6704545454545454
Logistic Regression (balanced),ROC,0.24232456140350878,0.6818181818181818
Logistic Regression (balanced),ROC,0.24671052631578946,0.6818181818181818
Logistic Regression (balanced),ROC,0.24671052631578946,0.6931818181818182
Logistic Regression (balanced),ROC,0.24890350877192982,0.6931818181818182
Logistic Regression (balanced),ROC,0.24890350877192982,0.7045454545454546
Logistic Regression (balanced),ROC,0.25877192982456143,0.7045454545454546
Logistic Regression (balanced),ROC,0.25877192982456143,0.7159090909090909
Logistic Regression (balanced),ROC,0.2708333333333333,0.7159090909090909
Logistic Regression (balanced),ROC,0.2708333333333333,0.7272727272727273
Logistic Regression (balanced),ROC,0.28728070175438597,0.7272727272727273
Logistic Regression (balanced),ROC,0.28728070175438597,0.7386363636363636
Logistic Regression (balanced),ROC,0.2949561403508772,0.7386363636363636
Logistic Regression (balanced),ROC,0.2949561403508772,0.75
Logistic Regression (balanced),ROC,0.2982456140350877,0.75
Logistic Regression (balanced),ROC,0.2982456140350877,0.7613636363636364
Logistic Regression (balanced),ROC,0.30701754385964913,0.7613636363636364
Logistic Regression (balanced),ROC,0.30701754385964913,0.7727272727272727
Logistic Regression (balanced),ROC,0.32785087719298245,0.7727272727272727
Logistic Regression (balanced),ROC,0.32785087719298245,0.7840909090909091
Logistic Regression (balanced),ROC,0.33771929824561403,0.7840909090909091
Logistic Regression (balanced),ROC,0.33771929824561403,0.7954545454545454
Logistic Regression (balanced),ROC,0.35855263157894735,0.7954545454545454
Logistic Regression (balanced),ROC,0.35855263157894735,0.8068181818181818
Logistic Regression (balanced),ROC,0.36293859649122806,0.8068181818181818
Logistic Regression (balanced),ROC,0.36293859649122806,0.8181818181818182
Logistic Regression (balanced),ROC,0.37719298245614036,0.8181818181818182
Logistic Regression (balanced),ROC,0.37719298245614036,0.8295454545454546
Logistic Regression (balanced),ROC,0.3782894736842105,0.8295454545454546
Logistic Regression (balanced),ROC,0.3782894736842105,0.8409090909090909
Logistic Regression (balanced),ROC,0.3793859649122807,0.8409090909090909
Logistic Regression (balanced),ROC,0.3793859649122807,0.8522727272727273
Logistic Regression (balanced),ROC,0.3826754385964912,0.8522727272727273
Logistic Regression (balanced),ROC,0.3826754385964912,0.8636363636363636
Logistic Regression (balanced),ROC,0.41228070175438597,0.8636363636363636
Logistic Regression (balanced),ROC,0.41228070175438597,0.8863636363636364
Logistic Regression (balanced),ROC,0.4232456140350877,0.8863636363636364
Logistic Regression (balanced),ROC,0.4232456140350877,0.8977272727272727
Logistic Regression (balanced),ROC,0.43859649122807015,0.8977272727272727
Logistic Regression (balanced),ROC,0.43859649122807015,0.9090909090909091
Logistic Regression (balanced),ROC,0.5021929824561403,0.9090909090909091
Logistic Regression (balanced),ROC,0.5021929824561403,0.9204545454545454
Logistic Regression (balanced),ROC,0.5076754385964912,0.9204545454545454
Logistic Regression (balanced),ROC,0.5076754385964912,0.9318181818181818
Logistic Regression (balanced),ROC,0.5405701754385965,0.9318181818181818
Logistic Regression (balanced),ROC,0.5405701754385965,0.9431818181818182
Logistic Regression (balanced),ROC,0.7028508771929824,0.9431818181818182
Logistic Regression (balanced),ROC,0.7028508771929824,0.9545454545454546
Logistic Regression (balanced),ROC,0.8278508771929824,0.9545454545454546
Logistic Regression (balanced),ROC,0.8278508771929824,0.9659090909090909
Logistic Regression (balanced),ROC,0.8366228070175439,0.9659090909090909
Logistic Regression (balanced),ROC,0.8366228070175439,0.9772727272727273
Logistic Regression (balanced),ROC,0.9649122807017544,0.9772727272727273
Logistic Regression (balanced),ROC,0.9649122807017544,0.9886363636363636
Logistic Regression (balanced),ROC,0.9780701754385965,0.9886363636363636
Logistic Regression (balanced),ROC,0.9780701754385965,1.0
Logistic Regression (balanced),ROC,1.0,1.0
Logistic Regression (balanced),PR,1.0,0.088
Logistic Regression (balanced),PR,1.0,0.08808808808808809
Logistic Regression (balanced),PR,1.0,0.08817635270541083
Logistic Regression (balanced),PR,1.0,0.08826479438314945
Logistic Regression (balanced),PR,1.0,0.08835341365461848
Logistic Regression (balanced),PR,1.0,0.08844221105527639
Logistic Regression (balanced),PR,1.0,0.08853118712273642
Logistic Regression (balanced),PR,1.0,0.08862034239677745
Logistic Regression (balanced),PR,1.0,0.08870967741935484
Logistic Regression (balanced),PR,1.0,0.08879919273461151
Logistic Regression (balanced),PR,1.0,0.08888888888888889
Logistic Regression (balanced),PR,1.0,0.08897876643073811
Logistic Regression (balanced),PR,1.0,0.08906882591093117
Logistic Regression (balanced),PR,1.0,0.08915906788247213
Logistic Regression (balanced),PR,1.0,0.08924949290060852
Logistic Regression (balanced),PR,1.0,0.08934010152284264
Logistic Regression (balanced),PR,1.0,0.08943089430894309
Logistic Regression (balanced),PR,1.0,0.08952187182095625
Logistic Regression (balanced),PR,1.0,0.08961303462321792
Logistic Regression (balanced),PR,1.0,0.08970438328236494
Logistic Regression (balanced),PR,1.0,0.08979591836734693
Logistic Regression (balanced),PR,0.9886363636363636,0.0888661899897855
Logistic Regression (balanced),PR,0.9886363636363636,0.08895705521472393
Logistic Regression (balanced),PR,0.9886363636363636,0.08904810644831115
Logistic Regression (balanced),PR,0.9886363636363636,0.08913934426229508
Logistic Regression (balanced),PR,0.9886363636363636,0.08923076923076922
Logistic Regression (balanced),PR,0.9886363636363636,0.08932238193018481
Logistic Regression (balanced),PR,0.9886363636363636,0.08941418293936279
Logistic Regression (balanced),PR,0.9886363636363636,0.08950617283950617
Logistic Regression (balanced),PR,0.9886363636363636,0.08959835221421215
Logistic Regression (balanced),PR,0.9886363636363636,0.08969072164948454
Logistic Regression (balanced),PR,0.9886363636363636,0.08978328173374613
Logistic Regression (balanced),PR,0.9886363636363636,0.08987603305785125
Logistic Regression (balanced),PR,0.9886363636363636,0.08996897621509824
Logistic Regression (balanced),PR,0.9772727272727273,0.08902691511387163
Logistic Regression (balanced),PR,0.9772727272727273,0.08911917098445596
Logistic Regression (balanced),PR,0.9772727272727273,0.08921161825726141
Logistic Regression (balanced),PR,0.9772727272727273,0.0893042575285566
Logistic Regression (balanced),PR,0.9772727272727273,0.0893970893970894
Logistic Regression (balanced),PR,0.9772727272727273,0.08949011446409989
Logistic Regression (balanced),PR,0.9772727272727273,0.08958333333333333
Logistic Regression (balanced),PR,0.9772727272727273,0.08967674661105318
Logistic Regression (balanced),PR,0.9772727272727273,0.08977035490605428
Logistic Regression (balanced),PR,0.9772727272727273,0.08986415882967608
Logistic Regression (balanced),PR,0.9772727272727273,0.0899581589958159
Logistic Regression (balanced),PR,0.9772727272727273,0.09005235602094241
Logistic Regression (balanced),PR,0.9772727272727273,0.09014675052410902
Logistic Regression (balanced),PR,0.9772727272727273,0.09024134312696747
Logistic Regression (balanced),PR,0.9772727272727273,0.09033613445378151
Logistic Regression (balanced),PR,0.9772727272727273,0.0904311251314406
Logistic Regression (balanced),PR,0.9772727272727273,0.09052631578947369
Logistic Regression (balanced),PR,0.9772727272727273,0.09062170706006323
Logistic Regression (balanced),PR,0.9772727272727273,0.09071729957805907
Logistic Regression (balanced),PR,0.9772727272727273,0.0908130939809926
Logistic Regression (balanced),PR,0.9772727272727273,0.09090909090909091
Logistic Regression (balanced),PR,0.9772727272727273,0.091005291005291
Logistic Regression (balanced),PR,0.9772727272727273,0.09110169491525423
Logistic Regression (balanced),PR,0.9772727272727273,0.0911983032873807
Logistic Regression (balanced),PR,0.9772727272727273,0.09129511677282377
Logistic Regression (balanced),PR,0.9772727272727273,0.09139213602550478
Logistic Regression (balanced),PR,0.9772727272727273,0.09148936170212765
Logistic Regression (balanced),PR,0.9772727272727273,0.09158679446219382
Logistic Regression (balanced),PR,0.9772727272727273,0.09168443496801706
Logistic Regression (balanced),PR,0.9772727272727273,0.09178228388473852
Logistic Regression (balanced),PR,0.9772727272727273,0.09188034188034189
Logistic Regression (balanced),PR,0.9772727272727273,0.09197860962566845
Logistic Regression (balanced),PR,0.9772727272727273,0.09207708779443255
Logistic Regression (balanced),PR,0.9772727272727273,0.09217577706323687
